Sentence_ID;Words;Labels;Tags
154;th;I-BIRTH_DATE;10
154;,;I-BIRTH_DATE;10
154;1981;L-BIRTH_DATE;11
155;Megan;U-PERSON;4
155;,;O;0
155;a;O;0
155;financial;O;0
155;advisor;O;0
155;at;O;0
155;a;O;0
155;wealth;O;0
155;management;O;0
155;company;O;0
155;,;O;0
155;can;O;0
155;be;O;0
155;reached;O;0
155;at;O;0
155;megansmith@finance.com;U-EMAIL;16
156;If;U-PERSON;4
156;you;O;0
156;have;O;0
156;any;O;0
156;questions;O;0
156;,;O;0
156;you;O;0
156;can;O;0
156;email;O;0
156;me;O;0
156;at;O;0
156;tomh@aol.com;O;0
156;or;O;0
156;call;O;0
156;me;O;0
156;at;O;0
156;444;B-SSN_NUMBER;5
156;-;I-SSN_NUMBER;6
156;444;I-SSN_NUMBER;6
156;-;I-SSN_NUMBER;6
156;4444;L-SSN_NUMBER;7
156;.;O;0
157;Sam;O;0
157;,;O;0
157;my;O;0
157;work;O;0
157;email;O;0
157;is;O;0
157;samtaylor@company.com;U-EMAIL;16
157;,;O;0
157;but;O;0
157;you;O;0
157;can;O;0
157;also;O;0
157;reach;O;0
157;me;O;0
157;at;O;0
157;my;O;0
157;personal;O;0
157;email;O;0
157;,;O;0
157;samtaylor@gmail.com;B-BIRTH_DATE;9
157;,;I-BIRTH_DATE;10
157;for;I-BIRTH_DATE;10
157;any;I-BIRTH_DATE;10
157;urgent;I-BIRTH_DATE;10
157;matters;L-BIRTH_DATE;11
158;My;B-PERSON;1
158;name;L-PERSON;3
158;is;O;0
158;Michael;B-BIRTH_DATE;9
158;Lee;I-BIRTH_DATE;10
158;and;I-BIRTH_DATE;10
158;I;I-BIRTH_DATE;10
158;am;I-BIRTH_DATE;10
158;the;I-BIRTH_DATE;10
158;Vice;I-BIRTH_DATE;10
158;President;I-BIRTH_DATE;10
158;of;I-BIRTH_DATE;10
158;Compliance;I-BIRTH_DATE;10
158;at;I-BIRTH_DATE;10
158;MNO;I-BIRTH_DATE;10
158;Industries;I-BIRTH_DATE;10
158;.;I-BIRTH_DATE;10
158;I;I-BIRTH_DATE;10
158;am;I-BIRTH_DATE;10
158;30;I-BIRTH_DATE;10
158;years;I-BIRTH_DATE;10
158;old;I-BIRTH_DATE;10
158;and;I-BIRTH_DATE;10
158;my;I-BIRTH_DATE;10
158;birthdate;I-BIRTH_DATE;10
158;is;I-BIRTH_DATE;10
158;February;I-BIRTH_DATE;10
158;14;I-BIRTH_DATE;10
158;,;I-BIRTH_DATE;10
158;1993;L-BIRTH_DATE;11
158;.;B-PERSON;1
158;My;L-PERSON;3
158;email;O;0
158;is;O;0
158;vp@mno.com;U-EMAIL;16
158;and;O;0
158;my;O;0
158;phone;O;0
158;number;O;0
158;is;O;0
158;123;B-SSN_NUMBER;5
158;-;I-SSN_NUMBER;6
158;456;I-SSN_NUMBER;6
158;-;I-SSN_NUMBER;6
158;7890;L-SSN_NUMBER;7
159;David;U-PERSON;4
159;is;O;0
159;a;O;0
159;recent;O;0
159;college;O;0
159;graduate;O;0
159;,;O;0
159;who;O;0
159;is;O;0
159;searching;O;0
159;for;O;0
159;his;O;0
159;first;O;0
159;full;O;0
159;-;O;0
159;time;O;0
159;job;O;0
160;Robert;B-PERSON;1
160;,;L-PERSON;3
160;I;O;0
160;;O;0
160;m;O;0
160;not;O;0
160;sure;O;0
160;if;O;0
160;you;O;0
160;have;O;0
160;my;O;0
160;phone;O;0
160;number;O;0
160;,;O;0
160;it;O;0
160;s;B-PHONE_NUMBER;0
160;(;I-PHONE_NUMBER;0
160;12;I-PHONE_NUMBER;0
160;);I-PHONE_NUMBER;0
160;345;I-PHONE_NUMBER;0
160;-;I-PHONE_NUMBER;0
160;6789;L-PHONE_NUMBER;0
160;,;O;0
160;so;O;0
160;please;O;0
160;let;O;0
160;me;O;0
160;know;O;0
160;if;O;0
160;you;O;0
160;need;O;0
160;it;O;0
161;The;U-PERSON;4
161;person;O;0
161;s;O;0
161;bornday;O;0
161;is;O;0
161;recorded;O;0
161;as;O;0
161;31.08.1989 00:00;O;0
162;The;U-PERSON;4
162;date;O;0
162;of;O;0
162;birth;O;0
162;recorded;O;0
162;in;O;0
162;the;O;0
162;database;O;0
162;is;O;0
162;July;B-BIRTH_DATE;9
162;4;I-BIRTH_DATE;10
162;th;I-BIRTH_DATE;10
162;,;I-BIRTH_DATE;10
162;1990;L-BIRTH_DATE;11
163;I;O;0
163;am;O;0
163;Emily;B-PERSON;1
163;Smith;L-PERSON;3
163;,;O;0
163;the;O;0
163;Chief;B-PERSON;1
163;Governance;L-PERSON;3
163;Officer;U-PERSON;4
163;at;O;0
163;WXY;O;0
163;Corporation;O;0
163;.;O;0
163;I;O;0
163;am;O;0
163;45;O;0
163;years;O;0
163;old;O;0
163;and;O;0
163;my;O;0
163;birthdate;O;0
163;is;O;0
163;September;B-BIRTH_DATE;9
163;26;I-BIRTH_DATE;10
163;,;I-BIRTH_DATE;10
163;1978;L-BIRTH_DATE;11
163;.;B-PERSON;1
163;My;L-PERSON;3
163;email;O;0
163;is;O;0
163;cgo@wxy.com;U-EMAIL;16
163;and;O;0
163;my;O;0
163;phone;O;0
163;number;O;0
163;is;O;0
163;234;B-SSN_NUMBER;5
163;-;I-SSN_NUMBER;6
163;567;I-SSN_NUMBER;6
163;-;I-SSN_NUMBER;6
163;8901;L-SSN_NUMBER;7
164;Dave;O;0
164;,;O;0
164;I;O;0
164;just;O;0
164;sent;O;0
164;you;O;0
164;an;O;0
164;email;O;0
164;at;O;0
164;davejohnson@aol.com;O;0
164;with;O;0
164;the;O;0
164;login;O;0
164;information;O;0
164;for;O;0
164;the;O;0
164;new;O;0
164;system;O;0
164;,;O;0
164;can;O;0
164;you;O;0
164;please;O;0
164;check;O;0
164;and;O;0
164;confirm;O;0
164;receipt;O;0
164;?;O;0
165;Alex;U-PERSON;4
165;is;O;0
165;a;O;0
165;young;O;0
165;adult;O;0
165;,;O;0
165;in;O;0
165;his;O;0
165;mid-20;O;0
165;s;O;0
165;,;O;0
165;who;O;0
165;works;O;0
165;as;O;0
165;a;O;0
165;web;O;0
165;developer;O;0
165;for;O;0
165;a;O;0
165;small;O;0
165;company;O;0
166;Alexis;B-PERSON;1
166;,;L-PERSON;3
166;I;O;0
166;;O;0
166;m;O;0
166;not;O;0
166;sure;O;0
166;if;O;0
166;you;O;0
166;have;O;0
166;my;O;0
166;phone;O;0
166;number;O;0
166;,;O;0
166;it;O;0
166;s;B-PHONE_NUMBER;0
166;(;I-PHONE_NUMBER;0
166;999;I-PHONE_NUMBER;0
166;);I-PHONE_NUMBER;0
166;999;I-PHONE_NUMBER;0
166;-;I-PHONE_NUMBER;0
166;9999;L-PHONE_NUMBER;0
166;,;O;0
166;so;O;0
166;please;O;0
166;let;O;0
166;me;O;0
166;know;O;0
166;if;O;0
166;you;O;0
166;need;O;0
166;it;O;0
167;My;B-PERSON;1
167;name;L-PERSON;3
167;is;O;0
167;Robert;B-PERSON;1
167;Williams;L-PERSON;3
167;and;O;0
167;I;O;0
167;am;O;0
167;the;O;0
167;Manager;U-PERSON;4
167;of;O;0
167;Internal;B-BIRTH_DATE;9
167;Audit;I-BIRTH_DATE;10
167;at;I-BIRTH_DATE;10
167;GHI;L-BIRTH_DATE;11
167;Enterprises;U-PERSON;4
167;.;O;0
167;I;O;0
167;am;O;0
167;50;O;0
167;years;O;0
167;old;O;0
167;and;O;0
167;my;O;0
167;birthdate;O;0
167;is;O;0
167;April;B-BIRTH_DATE;9
167;30;I-BIRTH_DATE;10
167;,;I-BIRTH_DATE;10
167;1973;L-BIRTH_DATE;11
167;.;O;0
167;My;U-PERSON;4
167;email;O;0
167;is;O;0
167;audit@ghi.com;U-EMAIL;16
167;and;O;0
167;my;O;0
167;phone;O;0
167;number;O;0
167;is;O;0
167;789;B-SSN_NUMBER;5
167;-;I-SSN_NUMBER;6
167;12;I-SSN_NUMBER;6
167;-;I-SSN_NUMBER;6
167;3456;L-SSN_NUMBER;7
168;The;U-PERSON;4
168;organization;O;0
168;s;O;0
168;email;O;0
168;is;O;0
168;contact@organization.org;O;0
168;and;O;0
168;the;O;0
168;phone;O;0
168;number;O;0
168;is;O;0
168;555;B-SSN_NUMBER;5
168;-;I-SSN_NUMBER;6
168;555;I-SSN_NUMBER;6
168;-;I-SSN_NUMBER;6
168;5555;L-SSN_NUMBER;7
168;.;O;0
169;The;U-PERSON;4
169;date;O;0
169;of;O;0
169;birth;O;0
169;on;O;0
169;file;O;0
169;is;O;0
169;April;B-BIRTH_DATE;9
169;17;I-BIRTH_DATE;10
169;th;I-BIRTH_DATE;10
169;,;I-BIRTH_DATE;10
169;1994;L-BIRTH_DATE;11
170;A;O;0
170;20;B-SSN_NUMBER;5
170;-;I-SSN_NUMBER;6
170;something;I-SSN_NUMBER;6
170;man;I-SSN_NUMBER;6
170;,;I-SSN_NUMBER;6
170;Jacob;I-SSN_NUMBER;6
170;works;I-SSN_NUMBER;6
170;as;I-SSN_NUMBER;6
170;a;I-SSN_NUMBER;6
170;bartender;I-SSN_NUMBER;6
170;at;I-SSN_NUMBER;6
170;a;I-SSN_NUMBER;6
170;popular;I-SSN_NUMBER;6
170;bar;I-SSN_NUMBER;6
170;in;I-SSN_NUMBER;6
170;town;I-SSN_NUMBER;6
170;and;I-SSN_NUMBER;6
170;is;I-SSN_NUMBER;6
170;known;I-SSN_NUMBER;6
170;for;I-SSN_NUMBER;6
170;his;I-SSN_NUMBER;6
170;friendly;I-SSN_NUMBER;6
170;personality;I-SSN_NUMBER;6
170;and;I-SSN_NUMBER;6
170;expertise;I-SSN_NUMBER;6
170;in;I-SSN_NUMBER;6
170;mixology;L-SSN_NUMBER;7
171;Miss;B-PERSON;1
171;Rachel;L-PERSON;3
171;,;O;0
171;a;O;0
171;twenty;O;0
171;-;O;0
171;five;O;0
171;year;O;0
171;old;O;0
171;recent;O;0
171;college;O;0
171;graduate;O;0
171;,;O;0
171;is;O;0
171;searching;O;0
171;for;O;0
171;her;O;0
171;first;O;0
171;job;O;0
171;in;O;0
171;the;O;0
171;advertising;O;0
171;industry;O;0
172;The;U-PERSON;4
172;date;O;0
172;of;O;0
172;birth;O;0
172;recorded;O;0
172;in;O;0
172;the;O;0
172;system;O;0
172;is;O;0
172;9.11.2011 00:00;U-EMAIL;16
173;James;U-PERSON;4
173;is;O;0
173;a;O;0
173;young;O;0
173;man;O;0
173;in;O;0
173;his;O;0
173;early;O;0
173;30;O;0
173;s;O;0
173;,;O;0
173;who;O;0
173;is;O;0
173;an;O;0
173;up;O;0
173;-;O;0
173;and;O;0
173;-;O;0
173;coming;O;0
173;artist;O;0
173;in;O;0
173;the;O;0
173;contemporary;O;0
173;art;O;0
173;scene;O;0
174;My;B-PERSON;1
174;name;L-PERSON;3
174;is;O;0
174;Robert;B-PERSON;1
174;Anderson;L-PERSON;3
174;and;O;0
174;I;O;0
174;am;O;0
174;the;O;0
174;Manager;U-PERSON;4
174;of;O;0
174;Internal;B-BIRTH_DATE;9
174;Audit;I-BIRTH_DATE;10
174;at;I-BIRTH_DATE;10
174;EFGH;I-BIRTH_DATE;10
174;Enterprises;I-BIRTH_DATE;10
174;.;I-BIRTH_DATE;10
174;I;I-BIRTH_DATE;10
174;am;I-BIRTH_DATE;10
174;30;I-BIRTH_DATE;10
174;years;I-BIRTH_DATE;10
174;old;I-BIRTH_DATE;10
174;and;I-BIRTH_DATE;10
174;my;I-BIRTH_DATE;10
174;birthdate;I-BIRTH_DATE;10
174;is;I-BIRTH_DATE;10
174;April;I-BIRTH_DATE;10
174;30;I-BIRTH_DATE;10
174;,;I-BIRTH_DATE;10
174;1993;L-BIRTH_DATE;11
174;.;B-PERSON;1
174;My;L-PERSON;3
174;email;O;0
174;is;O;0
174;audit@efgh.com;U-EMAIL;16
174;and;O;0
174;my;O;0
174;phone;O;0
174;number;O;0
174;is;O;0
174;123;B-SSN_NUMBER;5
174;-;I-SSN_NUMBER;6
174;456;I-SSN_NUMBER;6
174;-;I-SSN_NUMBER;6
174;7890;L-SSN_NUMBER;7
175;The;U-PERSON;4
175;company;O;0
175;s;O;0
175;email;O;0
175;address;O;0
175;is;O;0
175;info@company.com;U-EMAIL;16
175;.;O;0
176;Heavily;U-PERSON;4
176;involved;O;0
176;in;O;0
176;her;O;0
176;school;O;0
176;s;O;0
176;drama;O;0
176;club;O;0
176;,;O;0
176;Samantha;U-PERSON;4
176;is;O;0
176;a;O;0
176;teenage;O;0
176;girl;O;0
176;around;O;0
176;18;O;0
176;years;O;0
176;old;O;0
176;who;O;0
176;is;O;0
176;highly;O;0
176;talented;O;0
176;and;O;0
176;creative;O;0
177;Megan;B-PERSON;1
177;,;L-PERSON;3
177;my;O;0
177;phone;O;0
177;number;O;0
177;is;O;0
177;(;O;0
177;888;O;0
177;);B-SSN_NUMBER;5
177;888;I-SSN_NUMBER;6
177;-;I-SSN_NUMBER;6
177;8888;L-SSN_NUMBER;7
177;,;O;0
177;so;O;0
177;please;O;0
177;add;O;0
177;me;O;0
177;to;O;0
177;the;O;0
177;group;O;0
177;chat;O;0
177;for;O;0
177;updates;O;0
177;on;O;0
177;the;O;0
177;project;O;0
178;William;U-PERSON;4
178;is;O;0
178;a;O;0
178;senior;O;0
178;citizen;O;0
178;,;O;0
178;in;O;0
178;his;O;0
178;late;O;0
178;70;O;0
178;s;O;0
178;,;O;0
178;who;O;0
178;enjoys;O;0
178;spending;O;0
178;his;O;0
178;days;O;0
178;gardening;O;0
178;and;O;0
178;playing;O;0
178;chess;O;0
179;I;O;0
179;am;O;0
179;the;O;0
179;head;O;0
179;of;O;0
179;customer;O;0
179;success;O;0
179;at;O;0
179;this;O;0
179;company;O;0
179;,;O;0
179;and;O;0
179;it;O;0
179;is;O;0
179;my;O;0
179;role;O;0
179;to;O;0
179;ensure;O;0
179;that;O;0
179;our;O;0
179;clients;O;0
179;are;O;0
179;satisfied;O;0
179;and;O;0
179;successful;O;0
179;using;O;0
179;our;O;0
179;products;O;0
179;and;O;0
179;services;O;0
180;If;U-PERSON;4
180;you;O;0
180;need;O;0
180;assistance;O;0
180;,;O;0
180;you;O;0
180;can;O;0
180;email;O;0
180;me;O;0
180;at;O;0
180;sarahm@yahoo.com;U-EMAIL;16
180;or;O;0
180;call;O;0
180;me;O;0
180;at;O;0
180;999;B-SSN_NUMBER;5
180;-;I-SSN_NUMBER;6
180;999;I-SSN_NUMBER;6
180;-;I-SSN_NUMBER;6
180;9999;L-SSN_NUMBER;7
180;.;O;0
181;A;O;0
181;small;O;0
181;bakery;O;0
181;in;O;0
181;town;O;0
181;is;O;0
181;owned;O;0
181;by;O;0
181;Michael;B-SSN_NUMBER;5
181;,;I-SSN_NUMBER;6
181;a;I-SSN_NUMBER;6
181;middle;I-SSN_NUMBER;6
181;-;I-SSN_NUMBER;6
181;aged;L-SSN_NUMBER;7
181;man;O;0
181;around;O;0
181;50;O;0
181;years;O;0
181;old;O;0
181;who;O;0
181;is;O;0
181;passionate;O;0
181;about;O;0
181;baking;O;0
181;and;O;0
181;cooking;O;0
182;A;O;0
182;talented;O;0
182;painter;O;0
182;and;O;0
182;having;O;0
182;exhibited;O;0
182;her;O;0
182;work;O;0
182;in;O;0
182;local;O;0
182;galleries;O;0
182;,;O;0
182;Emily;U-PERSON;4
182;is;O;0
182;a;O;0
182;teacher;O;0
182;who;O;0
182;has;O;0
182;a;O;0
182;passion;O;0
182;for;O;0
182;art;O;0
183;Nina;B-BIRTH_DATE;9
183;,;I-BIRTH_DATE;10
183;I;L-BIRTH_DATE;11
183;;O;0
183;m;O;0
183;not;O;0
183;sure;O;0
183;which;O;0
183;email;O;0
183;you;O;0
183;prefer;O;0
183;to;O;0
183;use;O;0
183;,;O;0
183;is;O;0
183;it;O;0
183;ninawilson@gmail.com;U-EMAIL;16
183;or;O;0
183;ninawilson@yahoo.com;U-EMAIL;16
183;?;U-PERSON;4
184;As;O;0
184;the;O;0
184;lead;O;0
184;writer;O;0
184;at;O;0
184;this;O;0
184;agency;O;0
184;,;O;0
184;I;O;0
184;am;O;0
184;responsible;O;0
184;for;O;0
184;creating;O;0
184;compelling;O;0
184;and;O;0
184;engaging;O;0
184;content;O;0
184;for;O;0
184;our;O;0
184;clients;O;0
185;My;B-PERSON;1
185;name;L-PERSON;3
185;is;O;0
185;William;B-PERSON;1
185;Johnson;L-PERSON;3
185;and;O;0
185;I;O;0
185;am;O;0
185;the;O;0
185;Risk;B-BIRTH_DATE;9
185;Manager;I-BIRTH_DATE;10
185;at;I-BIRTH_DATE;10
185;YZ;I-BIRTH_DATE;10
185;Company;I-BIRTH_DATE;10
185;.;I-BIRTH_DATE;10
185;I;I-BIRTH_DATE;10
185;am;I-BIRTH_DATE;10
185;40;I-BIRTH_DATE;10
185;years;I-BIRTH_DATE;10
185;old;I-BIRTH_DATE;10
185;and;I-BIRTH_DATE;10
185;my;I-BIRTH_DATE;10
185;birthdate;I-BIRTH_DATE;10
185;is;I-BIRTH_DATE;10
185;October;I-BIRTH_DATE;10
185;6;I-BIRTH_DATE;10
185;,;I-BIRTH_DATE;10
185;1983;L-BIRTH_DATE;11
185;.;O;0
185;My;U-PERSON;4
185;email;O;0
185;is;O;0
185;riskmgr@yz.com;U-EMAIL;16
185;and;O;0
185;my;O;0
185;phone;O;0
185;number;O;0
185;is;O;0
185;345;B-SSN_NUMBER;5
185;-;I-SSN_NUMBER;6
185;678;I-SSN_NUMBER;6
185;-;I-SSN_NUMBER;6
185;9012;L-SSN_NUMBER;7
186;Emily;U-PERSON;4
186;,;O;0
186;a;O;0
186;financial;O;0
186;consultant;O;0
186;at;O;0
186;a;O;0
186;consulting;O;0
186;firm;O;0
186;,;O;0
186;can;O;0
186;be;O;0
186;contacted;O;0
186;at;O;0
186;emilydavis@finance.com;U-EMAIL;16
186;for;O;0
186;advice;O;0
186;on;O;0
186;financial;O;0
186;decision;O;0
186;-;O;0
186;making;O;0
186;and;O;0
186;risk;O;0
186;management;O;0
187;Jess;O;0
187;,;O;0
187;my;O;0
187;personal;O;0
187;email;O;0
187;is;O;0
187;jessicawilson@gmail.com;U-EMAIL;16
187;,;O;0
187;so;O;0
187;please;O;0
187;use;O;0
187;that;O;0
187;one;O;0
187;for;O;0
187;any;O;0
187;non;O;0
187;-;O;0
187;work;O;0
187;related;O;0
187;matters;O;0
188;If;U-PERSON;4
188;you;O;0
188;need;O;0
188;assistance;O;0
188;,;O;0
188;you;O;0
188;can;O;0
188;email;O;0
188;me;O;0
188;at;O;0
188;sarahm@yahoo.com;U-EMAIL;16
188;or;O;0
188;call;O;0
188;me;O;0
188;at;O;0
188;888;B-SSN_NUMBER;5
188;-;I-SSN_NUMBER;6
188;888;I-SSN_NUMBER;6
188;-;I-SSN_NUMBER;6
188;8888;L-SSN_NUMBER;7
188;.;O;0
189;Ms.;O;0
189;Ashley;B-PERSON;1
189;,;L-PERSON;3
189;a;O;0
189;thirty;O;0
189;-;O;0
189;five;O;0
189;year;O;0
189;old;O;0
189;graphic;O;0
189;designer;O;0
189;,;O;0
189;works;O;0
189;at;O;0
189;a;O;0
189;creative;O;0
189;agency;O;0
189;and;O;0
189;is;O;0
189;known;O;0
189;for;O;0
189;her;O;0
189;unique;O;0
189;and;O;0
189;innovative;O;0
189;designs;O;0
190;Steven;B-PERSON;1
190;,;L-PERSON;3
190;I;O;0
190;just;O;0
190;sent;O;0
190;you;O;0
190;a;O;0
190;text;O;0
190;message;O;0
190;with;O;0
190;my;O;0
190;phone;O;0
190;number;O;0
190;,;O;0
190;it;O;0
190;s;B-PHONE_NUMBER;0
190;(;I-PHONE_NUMBER;0
190;789;I-PHONE_NUMBER;0
190;);I-PHONE_NUMBER;0
190;12;I-PHONE_NUMBER;0
190;-;I-PHONE_NUMBER;0
190;3456;L-PHONE_NUMBER;0
190;,;O;0
190;can;O;0
190;you;O;0
190;please;O;0
190;confirm;O;0
190;receipt;O;0
190;?;O;0
191;Michael;U-PERSON;4
191;,;O;0
191;a;O;0
191;financial;O;0
191;manager;O;0
191;at;O;0
191;a;O;0
191;multinational;O;0
191;corporation;O;0
191;,;O;0
191;can;O;0
191;be;O;0
191;reached;O;0
191;at;O;0
191;michaelbrown@finance.com;U-EMAIL;16
191;for;O;0
191;assistance;O;0
191;with;O;0
191;budgeting;O;0
191;and;O;0
191;financial;O;0
191;planning;O;0
192;I;O;0
192;am;O;0
192;the;O;0
192;chief;O;0
192;technical;O;0
192;officer;O;0
192;at;O;0
192;this;O;0
192;tech;O;0
192;company;O;0
192;,;O;0
192;and;O;0
192;I;O;0
192;am;O;0
192;responsible;O;0
192;for;O;0
192;leading;O;0
192;the;O;0
192;development;O;0
192;and;O;0
192;innovation;O;0
192;of;O;0
192;our;O;0
192;products;O;0
193;You;O;0
193;can;O;0
193;reach;O;0
193;me;O;0
193;at;O;0
193;jane.doe@outlook.com;O;0
193;or;O;0
193;on;O;0
193;my;O;0
193;cell;O;0
193;at;O;0
193;222;B-SSN_NUMBER;5
193;-;I-SSN_NUMBER;6
193;222;I-SSN_NUMBER;6
193;-;I-SSN_NUMBER;6
193;2222;L-SSN_NUMBER;7
193;.;O;0
194;According;B-PERSON;1
194;to;L-PERSON;3
194;the;O;0
194;birth;O;0
194;certificate;O;0
194;,;O;0
194;the;O;0
194;individual;O;0
194;was;O;0
194;born;O;0
194;on;O;0
194;08/30/22;O;0
195;The;U-PERSON;4
195;company;O;0
195;s;O;0
195;email;O;0
195;address;O;0
195;is;O;0
195;info@company.net;O;0
195;and;O;0
195;the;O;0
195;phone;O;0
195;number;O;0
195;is;O;0
195;222;B-SSN_NUMBER;5
195;-;I-SSN_NUMBER;6
195;222;I-SSN_NUMBER;6
195;-;I-SSN_NUMBER;6
195;2222;L-SSN_NUMBER;7
195;.;O;0
196;As;O;0
196;the;O;0
196;head;O;0
196;of;O;0
196;financial;O;0
196;services;O;0
196;at;O;0
196;this;O;0
196;bank;O;0
196;,;O;0
196;I;O;0
196;am;O;0
196;responsible;O;0
196;for;O;0
196;overseeing;O;0
196;the;O;0
196;financial;O;0
196;products;O;0
196;and;O;0
196;services;O;0
196;offered;O;0
196;to;O;0
196;customers;O;0
197;You;O;0
197;can;O;0
197;reach;O;0
197;me;O;0
197;at;O;0
197;my;O;0
197;email;O;0
197;,;O;0
197;mikec@hotmail.com;B-BIRTH_DATE;9
197;,;I-BIRTH_DATE;10
197;or;I-BIRTH_DATE;10
197;by;I-BIRTH_DATE;10
197;phone;I-BIRTH_DATE;10
197;at;I-BIRTH_DATE;10
197;666;I-BIRTH_DATE;10
197;-;I-BIRTH_DATE;10
197;666;I-BIRTH_DATE;10
197;-;I-BIRTH_DATE;10
197;6666;L-BIRTH_DATE;11
197;.;O;0
198;Maria;B-PERSON;1
198;,;L-PERSON;3
198;I;O;0
198;just;O;0
198;sent;O;0
198;you;O;0
198;an;O;0
198;email;O;0
198;at;O;0
198;mariaanderson@hotmail.com;U-EMAIL;16
199;As;O;0
199;the;O;0
199;head;O;0
199;of;O;0
199;human;O;0
199;resources;O;0
199;at;O;0
199;this;O;0
199;company;O;0
199;,;O;0
199;I;O;0
199;am;O;0
199;responsible;O;0
199;for;O;0
199;managing;O;0
199;our;O;0
199;talent;O;0
199;and;O;0
199;ensuring;O;0
199;a;O;0
199;positive;O;0
199;work;O;0
199;environment;O;0
200;My;B-PERSON;1
200;name;L-PERSON;3
200;is;O;0
200;Michael;B-BIRTH_DATE;9
200;Anderson;I-BIRTH_DATE;10
200;and;I-BIRTH_DATE;10
200;I;I-BIRTH_DATE;10
200;am;I-BIRTH_DATE;10
200;the;I-BIRTH_DATE;10
200;Vice;I-BIRTH_DATE;10
200;President;I-BIRTH_DATE;10
200;of;I-BIRTH_DATE;10
200;Compliance;I-BIRTH_DATE;10
200;at;I-BIRTH_DATE;10
200;MNOP;I-BIRTH_DATE;10
200;Industries;I-BIRTH_DATE;10
200;.;I-BIRTH_DATE;10
200;I;I-BIRTH_DATE;10
200;am;I-BIRTH_DATE;10
200;40;I-BIRTH_DATE;10
200;years;I-BIRTH_DATE;10
200;old;I-BIRTH_DATE;10
200;and;I-BIRTH_DATE;10
200;my;I-BIRTH_DATE;10
200;birthdate;I-BIRTH_DATE;10
200;is;I-BIRTH_DATE;10
200;February;I-BIRTH_DATE;10
200;14;I-BIRTH_DATE;10
200;,;I-BIRTH_DATE;10
200;1983;L-BIRTH_DATE;11
200;.;O;0
200;My;U-PERSON;4
200;email;O;0
200;is;O;0
200;vp@mnop.com;U-EMAIL;16
200;and;O;0
200;my;O;0
200;phone;O;0
200;number;O;0
200;is;O;0
200;789;B-SSN_NUMBER;5
200;-;I-SSN_NUMBER;6
200;12;I-SSN_NUMBER;6
200;-;I-SSN_NUMBER;6
200;3456;L-SSN_NUMBER;7
201;As;O;0
201;the;O;0
201;chief;O;0
201;treasurer;O;0
201;at;O;0
201;this;O;0
201;company;O;0
201;,;O;0
201;I;O;0
201;am;O;0
201;responsible;O;0
201;for;O;0
201;managing;O;0
201;the;O;0
201;financial;O;0
201;resources;O;0
201;and;O;0
201;risk;O;0
201;for;O;0
201;the;O;0
201;organization;O;0
202;The;U-PERSON;4
202;organization;O;0
202;s;O;0
202;email;O;0
202;is;O;0
202;contact@organization.org;O;0
202;and;O;0
202;the;O;0
202;phone;O;0
202;number;O;0
202;is;O;0
202;444;B-SSN_NUMBER;5
202;-;I-SSN_NUMBER;6
202;444;I-SSN_NUMBER;6
202;-;I-SSN_NUMBER;6
202;4444;L-SSN_NUMBER;7
202;.;O;0
203;I;O;0
203;am;O;0
203;the;O;0
203;financial;O;0
203;analyst;O;0
203;at;O;0
203;this;O;0
203;firm;O;0
203;,;O;0
203;and;O;0
203;it;O;0
203;is;O;0
203;my;O;0
203;job;O;0
203;to;O;0
203;assess;O;0
203;the;O;0
203;performance;O;0
203;and;O;0
203;risk;O;0
203;of;O;0
203;financial;O;0
203;assets;O;0
203;and;O;0
203;make;O;0
203;investment;O;0
203;recommendations;O;0
204;As;O;0
204;the;O;0
204;head;O;0
204;of;O;0
204;financial;O;0
204;reporting;O;0
204;at;O;0
204;this;O;0
204;company;O;0
204;,;O;0
204;I;O;0
204;am;O;0
204;responsible;O;0
204;for;O;0
204;preparing;O;0
204;and;O;0
204;analyzing;O;0
204;financial;O;0
204;statements;O;0
204;for;O;0
204;the;O;0
204;organization;O;0
205;If;U-PERSON;4
205;you;O;0
205;need;O;0
205;assistance;O;0
205;,;O;0
205;you;O;0
205;can;O;0
205;email;O;0
205;me;O;0
205;at;O;0
205;sarahj@yahoo.com;U-EMAIL;16
205;or;O;0
205;call;O;0
205;me;O;0
205;at;O;0
205;333;B-SSN_NUMBER;5
205;-;I-SSN_NUMBER;6
205;333;I-SSN_NUMBER;6
205;-;I-SSN_NUMBER;6
205;3333;L-SSN_NUMBER;7
205;.;O;0
206;The;U-PERSON;4
206;department;O;0
206;s;O;0
206;email;O;0
206;is;O;0
206;department@company.com;U-EMAIL;16
206;and;U-PERSON;4
206;the;O;0
206;phone;O;0
206;number;O;0
206;is;O;0
206;888;B-SSN_NUMBER;5
206;-;I-SSN_NUMBER;6
206;888;I-SSN_NUMBER;6
206;-;I-SSN_NUMBER;6
206;8888;L-SSN_NUMBER;7
206;.;O;0
207;The;U-PERSON;4
207;date;O;0
207;of;O;0
207;birth;O;0
207;provided;O;0
207;on;O;0
207;the;O;0
207;social;O;0
207;security;O;0
207;card;O;0
207;is;O;0
207;March;B-BIRTH_DATE;9
207;17;I-BIRTH_DATE;10
207;th;I-BIRTH_DATE;10
207;,;I-BIRTH_DATE;10
207;1989;L-BIRTH_DATE;11
208;According;B-PERSON;1
208;to;L-PERSON;3
208;the;O;0
208;date;O;0
208;of;O;0
208;birth;O;0
